timestamp,charger_id,transaction_id,module_id,temp,live_capacity_kw,utilization_pct,power_on_flag,minutes_into_session
2026-01-01 13:58:00,DC-CHG-240-001,TXN-20260101-001,R1,37.287615511003146,30.0,60.0,1,42.0
2026-01-01 13:59:00,DC-CHG-240-001,TXN-20260101-001,R1,38.58257453889805,30.0,60.0,1,43.0
2026-01-01 14:00:00,DC-CHG-240-001,TXN-20260101-001,R1,37.83529334617914,30.0,60.0,1,44.0
2026-01-01 14:01:00,DC-CHG-240-001,TXN-20260101-001,R1,39.19710391640902,30.0,60.0,1,45.0
2026-01-01 14:02:00,DC-CHG-240-001,TXN-20260101-001,R1,38.36464913482404,30.0,60.0,1,46.0
2026-01-01 14:03:00,DC-CHG-240-001,TXN-20260101-001,R1,40.07588936972077,30.0,60.0,1,47.0
2026-01-01 14:04:00,DC-CHG-240-001,TXN-20260101-001,R1,39.73622841819904,30.0,60.0,1,48.0
2026-01-01 14:05:00,DC-CHG-240-001,TXN-20260101-001,R1,41.460127155135154,30.0,60.0,1,49.0
2026-01-01 14:06:00,DC-CHG-240-001,TXN-20260101-001,R1,40.11954285648088,30.0,60.0,1,50.0
2026-01-01 14:07:00,DC-CHG-240-001,TXN-20260101-001,R1,41.67197693780856,30.0,60.0,1,51.0
2026-01-01 14:08:00,DC-CHG-240-001,TXN-20260101-001,R1,42.14724036902545,30.0,60.0,1,52.0
2026-01-01 14:09:00,DC-CHG-240-001,TXN-20260101-001,R1,41.94836002878934,30.0,60.0,1,53.0
2026-01-01 14:10:00,DC-CHG-240-001,TXN-20260101-001,R1,42.28816033134997,30.0,60.0,1,54.0
2026-01-01 14:11:00,DC-CHG-240-001,TXN-20260101-001,R1,43.35589224419815,30.0,60.0,1,55.0
2026-01-01 14:12:00,DC-CHG-240-001,TXN-20260101-001,R1,43.03608832404014,30.0,60.0,1,56.0
2026-01-01 14:13:00,DC-CHG-240-001,TXN-20260101-001,R1,43.15655454291004,30.0,60.0,1,57.0
2026-01-01 14:14:00,DC-CHG-240-001,TXN-20260101-001,R1,45.19289785866966,30.0,60.0,1,58.0
2026-01-01 14:15:00,DC-CHG-240-001,TXN-20260101-001,R1,44.17247742977103,30.0,60.0,1,59.0
2026-01-01 14:16:00,DC-CHG-240-001,TXN-20260101-001,R1,46.39479536199689,30.0,60.0,1,60.0
2026-01-01 14:17:00,DC-CHG-240-001,TXN-20260101-001,R1,46.12400841931216,30.0,60.0,1,61.0
2026-01-01 14:18:00,DC-CHG-240-001,TXN-20260101-001,R1,46.84557952758332,30.0,60.0,1,62.0
2026-01-01 14:19:00,DC-CHG-240-001,TXN-20260101-001,R1,46.75133534795452,30.0,60.0,1,63.0
2026-01-01 14:20:00,DC-CHG-240-001,TXN-20260101-001,R1,46.83197156127875,30.0,60.0,1,64.0
2026-01-01 14:21:00,DC-CHG-240-001,TXN-20260101-001,R1,47.59290970318632,30.0,60.0,1,65.0
2026-01-01 14:22:00,DC-CHG-240-001,TXN-20260101-001,R1,48.66875103364893,30.0,60.0,1,66.0
2026-01-01 14:23:00,DC-CHG-240-001,TXN-20260101-001,R1,49.52535422168918,30.0,60.0,1,67.0
2026-01-01 14:24:00,DC-CHG-240-001,TXN-20260101-001,R1,49.516740873452655,30.0,60.0,1,68.0
2026-01-01 14:25:00,DC-CHG-240-001,TXN-20260101-001,R1,49.47609519099628,30.0,60.0,1,69.0
2026-01-01 14:26:00,DC-CHG-240-001,TXN-20260101-001,R1,50.9050581205529,30.0,60.0,1,70.0
2026-01-01 14:27:00,DC-CHG-240-001,TXN-20260101-001,R1,49.687457778975634,30.0,60.0,1,71.0
2026-01-01 14:28:00,DC-CHG-240-001,TXN-20260101-001,R1,50.14834046747035,30.0,60.0,1,72.0
2026-01-01 14:29:00,DC-CHG-240-001,TXN-20260101-001,R1,51.746554720262,30.0,60.0,1,73.0
2026-01-01 14:30:00,DC-CHG-240-001,TXN-20260101-001,R1,51.95103874828008,30.0,60.0,1,74.0
2026-01-01 14:31:00,DC-CHG-240-001,TXN-20260101-001,R1,51.52745349552536,30.0,60.0,1,75.0
2026-01-01 14:32:00,DC-CHG-240-001,TXN-20260101-001,R1,52.6611270240499,30.0,60.0,1,76.0
2026-01-01 14:33:00,DC-CHG-240-001,TXN-20260101-001,R1,52.26087172806177,30.0,60.0,1,77.0
2026-01-01 14:34:00,DC-CHG-240-001,TXN-20260101-001,R1,54.436921631805184,30.0,60.0,1,78.0
2026-01-01 14:35:00,DC-CHG-240-001,TXN-20260101-001,R1,54.28814889941068,30.0,60.0,1,79.0
2026-01-01 14:36:00,DC-CHG-240-001,TXN-20260101-001,R1,55.11655188236447,30.0,60.0,1,80.0
2026-01-01 14:37:00,DC-CHG-240-001,TXN-20260101-001,R1,54.37991168360401,30.0,60.0,1,81.0
2026-01-01 14:38:00,DC-CHG-240-001,TXN-20260101-001,R1,54.47562977449663,30.0,60.0,1,82.0
2026-01-01 14:39:00,DC-CHG-240-001,TXN-20260101-001,R1,55.44001652467219,30.0,60.0,1,83.0
2026-01-01 14:40:00,DC-CHG-240-001,TXN-20260101-001,R1,55.97599051108284,30.0,60.0,1,84.0
2026-01-01 14:41:00,DC-CHG-240-001,TXN-20260101-001,R1,56.587608208461816,30.0,60.0,1,85.0
2026-01-01 14:42:00,DC-CHG-240-001,TXN-20260101-001,R1,56.187704946655366,30.0,60.0,1,86.0
2026-01-01 14:43:00,DC-CHG-240-001,TXN-20260101-001,R1,57.06944176631278,30.0,60.0,1,87.0
2026-01-01 14:44:00,DC-CHG-240-001,TXN-20260101-001,R1,57.3693996835993,30.0,60.0,1,88.0
2026-01-01 13:16:00,DC-CHG-240-001,TXN-20260101-001,R2,18.845191023736582,29.35532637670252,60.0,1,0.0
2026-01-01 13:17:00,DC-CHG-240-001,TXN-20260101-001,R2,19.44438387023464,29.525678203118805,60.0,1,1.0
2026-01-01 13:18:00,DC-CHG-240-001,TXN-20260101-001,R2,20.505797171296575,29.39830989244322,60.0,1,2.0
2026-01-01 13:19:00,DC-CHG-240-001,TXN-20260101-001,R2,19.93290936657008,29.467571785229648,60.0,1,3.0
2026-01-01 13:20:00,DC-CHG-240-001,TXN-20260101-001,R2,20.63047925968409,29.284659414858584,60.0,1,4.0
2026-01-01 13:21:00,DC-CHG-240-001,TXN-20260101-001,R2,22.752698557289367,29.668436003434085,60.0,1,5.0
2026-01-01 13:22:00,DC-CHG-240-001,TXN-20260101-001,R2,21.342413964082613,29.58838445156985,60.0,1,6.0
2026-01-01 13:23:00,DC-CHG-240-001,TXN-20260101-001,R2,23.364886972535484,29.69955356929365,60.0,1,7.0
2026-01-01 13:24:00,DC-CHG-240-001,TXN-20260101-001,R2,23.230006664731587,29.98304039822232,60.0,1,8.0
2026-01-01 13:25:00,DC-CHG-240-001,TXN-20260101-001,R2,24.16271707033019,29.84458948633354,60.0,1,9.0
2026-01-01 13:26:00,DC-CHG-240-001,TXN-20260101-001,R2,23.15393768835952,30.0,60.0,1,10.0
2026-01-01 13:27:00,DC-CHG-240-001,TXN-20260101-001,R2,24.656222791377893,29.81887842565104,60.0,1,11.0
2026-01-01 13:28:00,DC-CHG-240-001,TXN-20260101-001,R2,24.64547758535618,29.83508016179725,60.0,1,12.0
2026-01-01 13:29:00,DC-CHG-240-001,TXN-20260101-001,R2,25.814598754607367,29.77363516743027,60.0,1,13.0
2026-01-01 13:30:00,DC-CHG-240-001,TXN-20260101-001,R2,25.127021814947167,29.889174179982493,60.0,1,14.0
2026-01-01 13:31:00,DC-CHG-240-001,TXN-20260101-001,R2,26.25076908607769,29.853945025266924,60.0,1,15.0
2026-01-01 13:32:00,DC-CHG-240-001,TXN-20260101-001,R2,27.111950240026857,29.82361721302248,60.0,1,16.0
2026-01-01 13:33:00,DC-CHG-240-001,TXN-20260101-001,R2,26.187974849785345,30.0,60.0,1,17.0
2026-01-01 13:34:00,DC-CHG-240-001,TXN-20260101-001,R2,28.006138029374807,30.0,60.0,1,18.0
2026-01-01 13:35:00,DC-CHG-240-001,TXN-20260101-001,R2,28.140710210903357,30.0,60.0,1,19.0
2026-01-01 13:36:00,DC-CHG-240-001,TXN-20260101-001,R2,27.608860265275126,30.0,60.0,1,20.0
2026-01-01 13:37:00,DC-CHG-240-001,TXN-20260101-001,R2,29.35717961441158,30.0,60.0,1,21.0
2026-01-01 13:38:00,DC-CHG-240-001,TXN-20260101-001,R2,29.954192155705236,30.0,60.0,1,22.0
2026-01-01 13:39:00,DC-CHG-240-001,TXN-20260101-001,R2,30.50854366290831,30.0,60.0,1,23.0
2026-01-01 13:40:00,DC-CHG-240-001,TXN-20260101-001,R2,29.838377656593163,30.0,60.0,1,24.0
2026-01-01 13:41:00,DC-CHG-240-001,TXN-20260101-001,R2,29.829705123863544,30.0,60.0,1,25.0
2026-01-01 13:42:00,DC-CHG-240-001,TXN-20260101-001,R2,31.557022757782672,30.0,60.0,1,26.0
2026-01-01 13:43:00,DC-CHG-240-001,TXN-20260101-001,R2,31.41807134512581,30.0,60.0,1,27.0
2026-01-01 13:44:00,DC-CHG-240-001,TXN-20260101-001,R2,32.766239050669306,30.0,60.0,1,28.0
2026-01-01 13:45:00,DC-CHG-240-001,TXN-20260101-001,R2,31.825350579281416,30.0,60.0,1,29.0
2026-01-01 13:46:00,DC-CHG-240-001,TXN-20260101-001,R2,33.74725387135854,30.0,60.0,1,30.0
2026-01-01 13:47:00,DC-CHG-240-001,TXN-20260101-001,R2,32.780068411848866,30.0,60.0,1,31.0
2026-01-01 13:48:00,DC-CHG-240-001,TXN-20260101-001,R2,33.76469658851281,30.0,60.0,1,32.0
2026-01-01 13:49:00,DC-CHG-240-001,TXN-20260101-001,R2,33.3961403875784,30.0,60.0,1,33.0
2026-01-01 13:50:00,DC-CHG-240-001,TXN-20260101-001,R2,34.62738252273875,30.0,60.0,1,34.0
2026-01-01 13:51:00,DC-CHG-240-001,TXN-20260101-001,R2,34.69781837969059,30.0,60.0,1,35.0
2026-01-01 13:52:00,DC-CHG-240-001,TXN-20260101-001,R2,36.041147894685615,30.0,60.0,1,36.0
2026-01-01 13:53:00,DC-CHG-240-001,TXN-20260101-001,R2,37.037923783923816,30.0,60.0,1,37.0
2026-01-01 13:54:00,DC-CHG-240-001,TXN-20260101-001,R2,37.175424180027,30.0,60.0,1,38.0
2026-01-01 13:55:00,DC-CHG-240-001,TXN-20260101-001,R2,37.635503703257854,30.0,60.0,1,39.0
2026-01-01 13:56:00,DC-CHG-240-001,TXN-20260101-001,R2,36.64960263146486,30.0,60.0,1,40.0
2026-01-01 13:57:00,DC-CHG-240-001,TXN-20260101-001,R2,38.03721655785655,30.0,60.0,1,41.0
2026-01-01 13:58:00,DC-CHG-240-001,TXN-20260101-001,R2,38.88942427089241,30.0,60.0,1,42.0
2026-01-01 13:59:00,DC-CHG-240-001,TXN-20260101-001,R2,39.16866096328716,30.0,60.0,1,43.0
2026-01-01 14:00:00,DC-CHG-240-001,TXN-20260101-001,R2,39.93809689033636,30.0,60.0,1,44.0
2026-01-01 14:01:00,DC-CHG-240-001,TXN-20260101-001,R2,39.60290687401125,30.0,60.0,1,45.0
2026-01-01 14:02:00,DC-CHG-240-001,TXN-20260101-001,R2,39.22990955807565,30.0,60.0,1,46.0
2026-01-01 14:03:00,DC-CHG-240-001,TXN-20260101-001,R2,40.95077832081771,30.0,60.0,1,47.0
2026-01-01 14:04:00,DC-CHG-240-001,TXN-20260101-001,R2,40.45155817265625,30.0,60.0,1,48.0
2026-01-01 14:05:00,DC-CHG-240-001,TXN-20260101-001,R2,40.875857080697095,30.0,60.0,1,49.0
2026-01-01 14:06:00,DC-CHG-240-001,TXN-20260101-001,R2,41.731680844240735,30.0,60.0,1,50.0
2026-01-01 14:07:00,DC-CHG-240-001,TXN-20260101-001,R2,41.46558044435668,30.0,60.0,1,51.0
2026-01-01 14:08:00,DC-CHG-240-001,TXN-20260101-001,R2,43.70778214698011,30.0,60.0,1,52.0
2026-01-01 14:09:00,DC-CHG-240-001,TXN-20260101-001,R2,43.05163038103433,30.0,60.0,1,53.0
2026-01-01 14:10:00,DC-CHG-240-001,TXN-20260101-001,R2,43.7901253792753,30.0,60.0,1,54.0
2026-01-01 14:11:00,DC-CHG-240-001,TXN-20260101-001,R2,43.30908936045413,30.0,60.0,1,55.0
2026-01-01 14:12:00,DC-CHG-240-001,TXN-20260101-001,R2,44.43609746603063,30.0,60.0,1,56.0
2026-01-01 14:13:00,DC-CHG-240-001,TXN-20260101-001,R2,44.40380042807647,30.0,60.0,1,57.0
2026-01-01 14:14:00,DC-CHG-240-001,TXN-20260101-001,R2,45.42620054557502,30.0,60.0,1,58.0
2026-01-01 14:15:00,DC-CHG-240-001,TXN-20260101-001,R2,46.97668945378514,30.0,60.0,1,59.0
2026-01-01 14:16:00,DC-CHG-240-001,TXN-20260101-001,R2,46.61546502194432,30.0,60.0,1,60.0
2026-01-01 14:17:00,DC-CHG-240-001,TXN-20260101-001,R2,46.94829313557809,30.0,60.0,1,61.0
2026-01-01 14:18:00,DC-CHG-240-001,TXN-20260101-001,R2,47.26404851315011,30.0,60.0,1,62.0
2026-01-01 14:19:00,DC-CHG-240-001,TXN-20260101-001,R2,47.24039358419869,30.0,60.0,1,63.0
2026-01-01 14:20:00,DC-CHG-240-001,TXN-20260101-001,R2,47.954510140456485,30.0,60.0,1,64.0
2026-01-01 14:21:00,DC-CHG-240-001,TXN-20260101-001,R2,48.259380316920016,30.0,60.0,1,65.0
2026-01-01 14:22:00,DC-CHG-240-001,TXN-20260101-001,R2,49.86898852865716,30.0,60.0,1,66.0
2026-01-01 14:23:00,DC-CHG-240-001,TXN-20260101-001,R2,48.97670272099352,30.0,60.0,1,67.0
2026-01-01 14:24:00,DC-CHG-240-001,TXN-20260101-001,R2,51.0108030568994,30.0,60.0,1,68.0
2026-01-01 14:25:00,DC-CHG-240-001,TXN-20260101-001,R2,50.36514982330032,30.0,60.0,1,69.0
2026-01-01 14:26:00,DC-CHG-240-001,TXN-20260101-001,R2,51.69214952538435,30.0,60.0,1,70.0
2026-01-01 14:27:00,DC-CHG-240-001,TXN-20260101-001,R2,50.514059229482,30.0,60.0,1,71.0
2026-01-01 14:28:00,DC-CHG-240-001,TXN-20260101-001,R2,51.997870655762725,30.0,60.0,1,72.0
2026-01-01 14:29:00,DC-CHG-240-001,TXN-20260101-001,R2,52.280319828942304,30.0,60.0,1,73.0
2026-01-01 14:30:00,DC-CHG-240-001,TXN-20260101-001,R2,52.52646612198478,30.0,60.0,1,74.0
2026-01-01 14:31:00,DC-CHG-240-001,TXN-20260101-001,R2,53.13197676919432,30.0,60.0,1,75.0
2026-01-01 14:32:00,DC-CHG-240-001,TXN-20260101-001,R2,53.54787776938156,30.0,60.0,1,76.0
2026-01-01 14:33:00,DC-CHG-240-001,TXN-20260101-001,R2,54.23545195901328,30.0,60.0,1,77.0
2026-01-01 14:34:00,DC-CHG-240-001,TXN-20260101-001,R2,54.72767079962541,30.0,60.0,1,78.0
2026-01-01 14:35:00,DC-CHG-240-001,TXN-20260101-001,R2,54.06303655016113,30.0,60.0,1,79.0
2026-01-01 14:36:00,DC-CHG-240-001,TXN-20260101-001,R2,54.667576390032,30.0,60.0,1,80.0
2026-01-01 14:37:00,DC-CHG-240-001,TXN-20260101-001,R2,54.93319693664882,30.0,60.0,1,81.0
2026-01-01 14:38:00,DC-CHG-240-001,TXN-20260101-001,R2,56.44389636054857,30.0,60.0,1,82.0
2026-01-01 14:39:00,DC-CHG-240-001,TXN-20260101-001,R2,57.27995518508978,30.0,60.0,1,83.0
2026-01-01 14:40:00,DC-CHG-240-001,TXN-20260101-001,R2,58.227044381752144,30.0,60.0,1,84.0
2026-01-01 14:41:00,DC-CHG-240-001,TXN-20260101-001,R2,58.08269706640484,30.0,60.0,1,85.0
2026-01-01 14:42:00,DC-CHG-240-001,TXN-20260101-001,R2,57.39899551584024,30.0,60.0,1,86.0
2026-01-01 14:43:00,DC-CHG-240-001,TXN-20260101-001,R2,59.49835221519674,30.0,60.0,1,87.0
2026-01-01 14:44:00,DC-CHG-240-001,TXN-20260101-001,R2,59.83527674140672,30.0,60.0,1,88.0
2026-01-01 13:16:00,DC-CHG-240-001,TXN-20260101-001,R3,19.567361306171566,29.15172885387493,60.0,1,0.0
2026-01-01 13:17:00,DC-CHG-240-001,TXN-20260101-001,R3,21.505153845246834,29.613907706627774,60.0,1,1.0
2026-01-01 13:18:00,DC-CHG-240-001,TXN-20260101-001,R3,20.422504048113403,29.469936172296087,60.0,1,2.0
2026-01-01 13:19:00,DC-CHG-240-001,TXN-20260101-001,R3,22.22042723316336,29.69837119504016,60.0,1,3.0
2026-01-01 13:20:00,DC-CHG-240-001,TXN-20260101-001,R3,22.112927206439373,29.57324912608648,60.0,1,4.0
2026-01-01 13:21:00,DC-CHG-240-001,TXN-20260101-001,R3,23.285854213373028,29.73743061937948,60.0,1,5.0
2026-01-01 13:22:00,DC-CHG-240-001,TXN-20260101-001,R3,22.365832404143,29.792857840051884,60.0,1,6.0
2026-01-01 13:23:00,DC-CHG-240-001,TXN-20260101-001,R3,23.193484896055573,29.82209981946791,60.0,1,7.0
2026-01-01 13:24:00,DC-CHG-240-001,TXN-20260101-001,R3,23.41813561504211,29.68601693656615,60.0,1,8.0
2026-01-01 13:25:00,DC-CHG-240-001,TXN-20260101-001,R3,24.951266706818064,29.46158151166889,60.0,1,9.0
2026-01-01 13:26:00,DC-CHG-240-001,TXN-20260101-001,R3,24.8945871362615,29.829235116710127,60.0,1,10.0
2026-01-01 13:27:00,DC-CHG-240-001,TXN-20260101-001,R3,25.15901554924191,29.61153676039753,60.0,1,11.0
2026-01-01 13:28:00,DC-CHG-240-001,TXN-20260101-001,R3,26.63512019932671,30.0,60.0,1,12.0
2026-01-01 13:29:00,DC-CHG-240-001,TXN-20260101-001,R3,27.21231279323612,30.0,60.0,1,13.0
2026-01-01 13:30:00,DC-CHG-240-001,TXN-20260101-001,R3,27.20509231792476,29.929578334715966,60.0,1,14.0
2026-01-01 13:31:00,DC-CHG-240-001,TXN-20260101-001,R3,26.270405808167503,30.0,60.0,1,15.0
2026-01-01 13:32:00,DC-CHG-240-001,TXN-20260101-001,R3,28.30678219225466,30.0,60.0,1,16.0
2026-01-01 13:33:00,DC-CHG-240-001,TXN-20260101-001,R3,27.43957050650778,29.94478522272964,60.0,1,17.0
2026-01-01 13:34:00,DC-CHG-240-001,TXN-20260101-001,R3,28.930977944811502,30.0,60.0,1,18.0
2026-01-01 13:35:00,DC-CHG-240-001,TXN-20260101-001,R3,29.543992652150333,30.0,60.0,1,19.0
2026-01-01 13:36:00,DC-CHG-240-001,TXN-20260101-001,R3,30.232981501087064,30.0,60.0,1,20.0
2026-01-01 13:37:00,DC-CHG-240-001,TXN-20260101-001,R3,29.421310761825083,30.0,60.0,1,21.0
2026-01-01 13:38:00,DC-CHG-240-001,TXN-20260101-001,R3,30.805661245523687,30.0,60.0,1,22.0
2026-01-01 13:39:00,DC-CHG-240-001,TXN-20260101-001,R3,30.83647212589636,30.0,60.0,1,23.0
2026-01-01 13:40:00,DC-CHG-240-001,TXN-20260101-001,R3,30.34056287723333,30.0,60.0,1,24.0
2026-01-01 13:41:00,DC-CHG-240-001,TXN-20260101-001,R3,31.961173027405184,30.0,60.0,1,25.0
2026-01-01 13:42:00,DC-CHG-240-001,TXN-20260101-001,R3,31.34339780293344,30.0,60.0,1,26.0
2026-01-01 13:43:00,DC-CHG-240-001,TXN-20260101-001,R3,32.73055270135474,30.0,60.0,1,27.0
2026-01-01 13:44:00,DC-CHG-240-001,TXN-20260101-001,R3,33.59260730801605,30.0,60.0,1,28.0
2026-01-01 13:45:00,DC-CHG-240-001,TXN-20260101-001,R3,33.645345552574746,30.0,60.0,1,29.0
2026-01-01 13:46:00,DC-CHG-240-001,TXN-20260101-001,R3,34.485129858557805,30.0,60.0,1,30.0
2026-01-01 13:47:00,DC-CHG-240-001,TXN-20260101-001,R3,34.619866650587326,30.0,60.0,1,31.0
2026-01-01 13:48:00,DC-CHG-240-001,TXN-20260101-001,R3,35.36580174088464,30.0,60.0,1,32.0
2026-01-01 13:49:00,DC-CHG-240-001,TXN-20260101-001,R3,35.52457384409638,30.0,60.0,1,33.0
2026-01-01 13:50:00,DC-CHG-240-001,TXN-20260101-001,R3,34.85249690218972,30.0,60.0,1,34.0
2026-01-01 13:51:00,DC-CHG-240-001,TXN-20260101-001,R3,36.59062671459829,30.0,60.0,1,35.0
2026-01-01 13:52:00,DC-CHG-240-001,TXN-20260101-001,R3,36.50027563617769,30.0,60.0,1,36.0
2026-01-01 13:53:00,DC-CHG-240-001,TXN-20260101-001,R3,37.66649019251334,30.0,60.0,1,37.0
2026-01-01 13:54:00,DC-CHG-240-001,TXN-20260101-001,R3,37.17083195488621,30.0,60.0,1,38.0
2026-01-01 13:55:00,DC-CHG-240-001,TXN-20260101-001,R3,38.63607184490829,30.0,60.0,1,39.0
2026-01-01 13:56:00,DC-CHG-240-001,TXN-20260101-001,R3,39.311812847715736,30.0,60.0,1,40.0
2026-01-01 13:57:00,DC-CHG-240-001,TXN-20260101-001,R3,39.379815475974176,30.0,60.0,1,41.0
2026-01-01 13:58:00,DC-CHG-240-001,TXN-20260101-001,R3,40.21282421934144,30.0,60.0,1,42.0
2026-01-01 13:59:00,DC-CHG-240-001,TXN-20260101-001,R3,40.6616122613652,30.0,60.0,1,43.0
2026-01-01 14:00:00,DC-CHG-240-001,TXN-20260101-001,R3,40.0981319125098,30.0,60.0,1,44.0
2026-01-01 14:01:00,DC-CHG-240-001,TXN-20260101-001,R3,41.251273622595626,30.0,60.0,1,45.0
2026-01-01 14:02:00,DC-CHG-240-001,TXN-20260101-001,R3,41.19948122951972,30.0,60.0,1,46.0
2026-01-01 14:03:00,DC-CHG-240-001,TXN-20260101-001,R3,41.35741392972137,30.0,60.0,1,47.0
2026-01-01 14:04:00,DC-CHG-240-001,TXN-20260101-001,R3,41.40653619080827,30.0,60.0,1,48.0
2026-01-01 14:05:00,DC-CHG-240-001,TXN-20260101-001,R3,41.74247178026343,30.0,60.0,1,49.0
2026-01-01 14:06:00,DC-CHG-240-001,TXN-20260101-001,R3,43.63117333418528,30.0,60.0,1,50.0
2026-01-01 14:07:00,DC-CHG-240-001,TXN-20260101-001,R3,44.11544901485762,30.0,60.0,1,51.0
2026-01-01 14:08:00,DC-CHG-240-001,TXN-20260101-001,R3,43.57140078066875,30.0,60.0,1,52.0
2026-01-01 14:09:00,DC-CHG-240-001,TXN-20260101-001,R3,45.1131149569665,30.0,60.0,1,53.0
